Source.Name,position,11x,11y,angle,percentage,polarity
Dumbbells_DataSet.csv,111315,323,329,180.0551517,0,1
Dumbbells_DataSet.csv,111315,324,329,179.4364192,0,1
Dumbbells_DataSet.csv,111315,324,329,179.2194801,0,1
Dumbbells_DataSet.csv,111315,324,329,178.9111206,0,1
Dumbbells_DataSet.csv,111315,324,329,178.3392638,0,1
Dumbbells_DataSet.csv,111315,324,328,177.9846342,0,1
Dumbbells_DataSet.csv,111315,324,328,177.933442,0,1
Dumbbells_DataSet.csv,111315,324,328,177.5734255,0,1
Dumbbells_DataSet.csv,111315,324,327,177.6287387,0,1
Dumbbells_DataSet.csv,111315,323,328,177.6670177,0,1
Dumbbells_DataSet.csv,111315,322,328,177.702421,0,1
Dumbbells_DataSet.csv,111315,321,328,177.9574239,0,1
Dumbbells_DataSet.csv,111315,321,328,177.6734388,0,1
Dumbbells_DataSet.csv,111315,319,327,177.9665171,0,1
Dumbbells_DataSet.csv,111315,316,327,178.9313036,0,1
Dumbbells_DataSet.csv,111315,313,327,178.9976851,0,1
Dumbbells_DataSet.csv,111315,311,327,179.3672145,0,1
Dumbbells_DataSet.csv,111315,310,327,179.7079448,0,1
Dumbbells_DataSet.csv,111315,310,327,179.0766315,0,1
Dumbbells_DataSet.csv,111315,309,327,179.0556209,0,1
Dumbbells_DataSet.csv,111315,307,327,179.6849521,0,1
Dumbbells_DataSet.csv,111315,306,327,178.722046,0,1
Dumbbells_DataSet.csv,111315,306,326,178.7462521,0,1
Dumbbells_DataSet.csv,111315,305,325,179.3953583,0,1
Dumbbells_DataSet.csv,111315,304,325,179.7069952,0,1
Dumbbells_DataSet.csv,111315,304,325,180.0205545,0,1
Dumbbells_DataSet.csv,111315,304,326,179.7296983,0,1
Dumbbells_DataSet.csv,111315,302,326,181.3424224,0,1
Dumbbells_DataSet.csv,111315,302,328,181.387361,0,1
Dumbbells_DataSet.csv,111315,302,329,181.1917776,0,1
Dumbbells_DataSet.csv,111315,302,331,182.2065416,0,1
Dumbbells_DataSet.csv,111315,303,333,182.3205517,0,1
Dumbbells_DataSet.csv,111315,303,333,183.3155408,0,1
Dumbbells_DataSet.csv,111315,304,334,182.7071021,0,1
Dumbbells_DataSet.csv,111315,304,334,182.5553463,0,1
Dumbbells_DataSet.csv,111315,305,335,183.5424106,0,1
Dumbbells_DataSet.csv,111315,308,338,183.1749675,0,1
Dumbbells_DataSet.csv,111315,309,339,184.8003006,0,1
Dumbbells_DataSet.csv,111315,311,339,188.3781495,0,1
Dumbbells_DataSet.csv,111315,313,339,190.2970997,0,1
Dumbbells_DataSet.csv,111315,315,339,194.4223861,0,1
Dumbbells_DataSet.csv,111315,316,340,200.1196331,0,1
Dumbbells_DataSet.csv,111315,317,340,205.7042105,0,1
Dumbbells_DataSet.csv,111315,320,339,210.2594439,0,1
Dumbbells_DataSet.csv,111315,322,338,218.3548803,0,1
Dumbbells_DataSet.csv,111315,323,338,230.1947251,10.19472513,1
Dumbbells_DataSet.csv,111315,323,338,240.9794156,20.9794156,1
Dumbbells_DataSet.csv,111315,323,336,246.5266412,26.52664125,1
Dumbbells_DataSet.csv,111315,323,333,253.8010568,33.80105682,1
Dumbbells_DataSet.csv,111315,323,332,264.0028605,44.00286053,1
Dumbbells_DataSet.csv,111315,324,332,274.5707642,54.57076424,1
Dumbbells_DataSet.csv,111315,325,332,281.052303,61.05230297,1
Dumbbells_DataSet.csv,111315,326,332,285.8068647,65.80686473,1
