position,11x,11y,angle,percentage,polarity
"11,13,15",327,333,299.012649667098,79.012649667098,1
"11,13,15",326,333,293.70008074588134,73.70008074588134,1
"11,13,15",326,333,288.4618861878922,68.46188618789222,1
"11,13,15",325,333,282.46738360523574,62.46738360523574,1
"11,13,15",324,333,276.043709116573,56.043709116572984,1
"11,13,15",323,334,269.07349484235044,49.07349484235044,1
"11,13,15",322,334,260.9522454694729,40.95224546947293,1
"11,13,15",321,333,254.70235151255451,34.702351512554515,1
"11,13,15",319,333,249.77994881761387,29.77994881761387,1
"11,13,15",318,333,239.8943601192985,19.89436011929851,1
"11,13,15",318,333,233.5069474809559,13.506947480955887,1
"11,13,15",318,333,228.36533098508312,8.36533098508312,1
"11,13,15",316,332,221.08423429726085,1.0842342972608492,1
"11,13,15",315,331,216.154678680009,0.0,1
"11,13,15",314,331,210.5774889213664,0.0,1
"11,13,15",312,330,204.3923189433034,0.0,1
"11,13,15",311,330,199.9148508604188,0.0,1
"11,13,15",310,330,196.32361260099916,0.0,1
"11,13,15",309,330,192.9439799163399,0.0,1
"11,13,15",308,328,189.61025334123465,0.0,1
"11,13,15",307,328,186.36158326709662,0.0,1
"11,13,15",307,327,185.4310650901817,0.0,1
"11,13,15",306,327,183.9831715775118,0.0,1
"11,13,15",306,326,181.60313113006512,0.0,1
"11,13,15",306,325,181.02456249170777,0.0,1
"11,13,15",305,325,182.12468818317888,0.0,1
"11,13,15",305,325,182.73247675542154,0.0,1
"11,13,15",304,326,183.30351212853628,0.0,1
"11,13,15",304,326,183.13729352449317,0.0,1
"11,13,15",304,327,183.12397228100426,0.0,1
"11,13,15",304,327,183.430165084047,0.0,1
"11,13,15",304,327,183.66949892613832,0.0,1
"11,13,15",304,327,183.15083697424873,0.0,1
"11,13,15",304,327,182.35407304237305,0.0,1
"11,13,15",304,327,181.70386208581527,0.0,1
"11,13,15",305,327,181.51085914814436,0.0,1
"11,13,15",305,327,182.01353458483044,0.0,1
"11,13,15",305,327,183.08567246992416,0.0,1
"11,13,15",306,327,184.07964000819706,0.0,1
"11,13,15",306,327,184.49218696511124,0.0,1
"11,13,15",306,328,184.40369975696277,0.0,1
"11,13,15",306,328,184.78875430670067,0.0,1
"11,13,15",306,328,185.5900135263977,0.0,1
"11,13,15",307,329,185.36797876293844,0.0,1
"11,13,15",306,329,185.68174540369213,0.0,1
"11,13,15",306,329,185.51713597898808,0.0,1
"11,13,15",306,329,185.51713597898808,0.0,1
"11,13,15",306,329,185.37000847530084,0.0,1
"11,13,15",306,329,186.0594866273734,0.0,1
"11,13,15",306,329,186.11508271011783,0.0,1
"11,13,15",306,329,185.1038598172103,0.0,1
"11,13,15",306,329,184.76463223028168,0.0,1
"11,13,15",306,329,184.40314447945502,0.0,1
"11,13,15",306,329,183.69062167415612,0.0,1
"11,13,15",307,329,184.00956616144396,0.0,1
"11,13,15",307,329,184.52220842613102,0.0,1
"11,13,15",308,329,184.5191106893451,0.0,1
"11,13,15",309,329,184.32141319652374,0.0,1
"11,13,15",309,329,184.19946225587472,0.0,1
"11,13,15",310,328,184.40441246493717,0.0,1
"11,13,15",311,328,184.73018591724417,0.0,1
"11,13,15",312,327,184.77898149351816,0.0,1
"11,13,15",314,327,184.12032699132803,0.0,1
"11,13,15",315,327,183.7918883674575,0.0,1
"11,13,15",315,327,183.66198202407526,0.0,1
"11,13,15",315,327,183.15436677537483,0.0,1
"11,13,15",316,327,182.69066012620425,0.0,1
"11,13,15",316,327,182.69066012620425,0.0,1
"11,13,15",318,327,182.0221893585134,0.0,1
"11,13,15",319,327,182.34277986826427,0.0,1
"11,13,15",320,327,182.0096219515482,0.0,1
"11,13,15",320,327,181.93657647443428,0.0,1
"11,13,15",320,326,181.93657647443428,0.0,1
"11,13,15",320,325,182.0734034928781,0.0,1
"11,13,15",320,325,182.14726994896301,0.0,1
"11,13,15",319,325,182.94464624088437,0.0,1
"11,13,15",318,325,183.08210589484102,0.0,1
"11,13,15",316,325,183.77266285823646,0.0,1
"11,13,15",314,326,183.8719431864372,0.0,1
"11,13,15",311,326,184.23498686738415,0.0,1
"11,13,15",308,327,184.5168164627133,0.0,1
"11,13,15",306,327,183.9057459316239,0.0,1
"11,13,15",304,327,183.97460608524298,0.0,1
"11,13,15",304,327,183.62662679784492,0.0,1
"11,13,15",302,327,184.01283747957834,0.0,1
"11,13,15",302,327,183.04849162461386,0.0,1
"11,13,15",301,327,183.03024457766344,0.0,1
"11,13,15",300,327,182.68575144780638,0.0,1
"11,13,15",299,327,182.34077772382406,0.0,1
"11,13,15",298,327,181.66960582274632,0.0,1
"11,13,15",298,327,181.10717982750003,0.0,1
"11,13,15",296,327,181.5623328711205,0.0,1
"11,13,15",295,325,182.2642969481661,0.0,1
"11,13,15",296,325,182.2950294787448,0.0,1
"11,13,15",295,325,184.2011165547028,0.0,1
"11,13,15",295,326,184.6258838859083,0.0,1
"11,13,15",294,326,188.1775926534273,0.0,1
"11,13,15",294,326,191.8066758693519,0.0,1
"11,13,15",294,326,195.39080417458771,0.0,1
"11,13,15",295,326,198.77710894540803,0.0,1
"11,13,15",297,326,203.82195399850477,0.0,1
"11,13,15",301,326,207.98869552573888,0.0,1
"11,13,15",304,326,212.49572622148528,0.0,1
"11,13,15",305,326,217.93049682304996,0.0,1
"11,13,15",307,326,227.00486790413854,7.0048679041385356,1
"11,13,15",309,327,234.72002094174906,14.720020941749056,1
"11,13,15",310,326,244.4097936405416,24.409793640541608,1
"11,13,15",312,327,251.24541276637584,31.245412766375836,1
"11,13,15",312,327,258.53604698430746,38.53604698430746,1
"11,13,15",313,326,265.74515733965563,45.745157339655634,1
"11,13,15",315,326,271.33877206145877,51.33877206145877,1
"11,13,15",315,326,276.6154540492935,56.615454049293476,1
"11,13,15",317,327,282.7841960858943,62.78419608589428,1
"11,13,15",319,327,286.63175084321165,66.63175084321165,1
"11,13,15",319,327,288.92636570267996,68.92636570267996,1
"11,13,15",320,327,291.45924197922454,71.45924197922454,1
"11,13,15",320,327,294.2689909683534,74.26899096835342,1
"11,13,15",320,327,297.1168759768612,77.1168759768612,1
"11,13,15",320,327,299.9054186792204,79.90541867922042,1
"11,13,15",320,327,303.1276657652971,83.12766576529708,1
"11,13,15",320,327,305.3855335353596,85.38553353535963,1
"11,13,15",319,327,308.4265693285739,88.42656932857392,1
"11,13,15",319,326,311.7168021389398,91.71680213893978,1
"11,13,15",319,326,314.67387233944027,94.67387233944027,1
"11,13,15",319,325,317.6516904044046,97.65169040440458,1
"11,13,15",319,323,320.57404844283633,100.0,1
"11,13,15",318,321,323.082159927214,100.0,1
"11,13,15",318,321,324.1619457557595,100.0,1
"11,13,15",318,321,325.99877179575367,100.0,1
"11,13,15",318,323,326.28710806954854,100.0,1
"11,13,15",319,324,326.7504185310194,100.0,1
"11,13,15",319,323,325.3550372812555,100.0,1
"11,13,15",319,324,325.4137587327499,100.0,1
"11,13,15",319,325,324.9720803468978,100.0,1
"11,13,15",319,326,324.7843731694737,100.0,1
"11,13,15",319,328,323.3593988969583,100.0,1
"11,13,15",319,328,318.97679301812195,98.97679301812195,1
"11,13,15",319,329,314.55034902161213,94.55034902161213,1
"11,13,15",319,332,310.16705920744266,90.16705920744266,1
"11,13,15",319,334,306.20731498465807,86.20731498465807,1
"11,13,15",319,336,302.35238627397575,82.35238627397575,1
"11,13,15",319,337,297.3193875921166,77.31938759211658,1
"11,13,15",318,337,291.5341780199515,71.53417801995153,1
"11,13,15",318,338,286.32786251442184,66.32786251442184,1
"11,13,15",318,339,280.1718311963002,60.17183119630022,1
"11,13,15",318,339,272.9605357184869,52.96053571848688,1
"11,13,15",318,339,266.6335393365702,46.63353933657021,1
"11,13,15",317,339,261.5404968653572,41.54049686535723,1
"11,13,15",317,339,254.91472672542244,34.91472672542244,1
"11,13,15",316,339,249.94976312860334,29.949763128603337,1
"11,13,15",316,338,238.2638461659658,18.263846165965788,1
"11,13,15",315,337,234.4970454672929,14.497045467292907,1
"11,13,15",315,336,230.78751648096176,10.787516480961756,1
"11,13,15",315,335,226.16458523941068,6.164585239410684,1
"11,13,15",315,335,217.706072885955,0.0,1
"11,13,15",315,335,211.034344846524,0.0,1
"11,13,15",315,335,205.06654466375502,0.0,1
"11,13,15",314,335,198.43091191885534,0.0,1
"11,13,15",314,335,193.88941389070013,0.0,1
"11,13,15",312,334,190.15153597036033,0.0,1
"11,13,15",311,333,186.50824338072172,0.0,1
"11,13,15",311,332,183.32014889101663,0.0,1
"11,13,15",309,331,181.38566397918626,0.0,1
"11,13,15",309,331,180.11675634000272,0.0,1
"11,13,15",309,330,179.99599596216362,0.0,1
"11,13,15",309,329,179.4092225868549,0.0,1
"11,13,15",309,329,179.15301552182444,0.0,1
"11,13,15",308,328,178.39679461066572,0.0,1
"11,13,15",308,328,178.29207847677174,0.0,1
"11,13,15",308,327,178.88663853818588,0.0,1
"11,13,15",308,327,179.89321730118715,0.0,1
"11,13,15",308,327,180.19091451580343,0.0,1
